lat,cdf
7.04,0.99961782
7.05,0.99962120
7.06,0.99963811
7.07,0.99964487
7.09,0.99964826
7.10,0.99965502
7.11,0.99966179
7.12,0.99966517
7.14,0.99966855
7.15,0.99967531
7.16,0.99968208
7.17,0.99968546
7.18,0.99968884
7.19,0.99969561
7.20,0.99970237
7.21,0.99970575
7.23,0.99971252
7.25,0.99971590
7.26,0.99972266
7.27,0.99972943
7.28,0.99973281
7.30,0.99973619
7.35,0.99973957
7.37,0.99974296
7.48,0.99974634
7.51,0.99974972
7.65,0.99975310
7.71,0.99975649
7.77,0.99975987
7.85,0.99976325
7.87,0.99976663
7.97,0.99977001
8.01,0.99977340
8.10,0.99977678
8.48,0.99978016
8.49,0.99978354
8.57,0.99978692
8.59,0.99979031
8.77,0.99979369
8.94,0.99979707
8.97,0.99980045
9.11,0.99980384
9.38,0.99980722
9.61,0.99981060
10.15,0.99981398
10.30,0.99981736
10.42,0.99982075
11.18,0.99982413
11.20,0.99983089
11.26,0.99983427
11.33,0.99983766
11.38,0.99984104
11.46,0.99984442
11.50,0.99984780
11.54,0.99985119
11.76,0.99985457
11.96,0.99985795
11.98,0.99986133
12.35,0.99986471
12.61,0.99986810
12.62,0.99987148
13.13,0.99987486
13.15,0.99987824
13.25,0.99988162
13.65,0.99988501
13.76,0.99988839
13.87,0.99989177
13.90,0.99989515
14.31,0.99989854
14.37,0.99990192
14.41,0.99990530
14.48,0.99990868
15.58,0.99991206
15.87,0.99991545
16.09,0.99991883
16.56,0.99992559
16.82,0.99992897
16.84,0.99993236
16.89,0.99993574
17.03,0.99993912
17.13,0.99994250
17.34,0.99994589
17.39,0.99994927
17.44,0.99995265
17.76,0.99995603
17.93,0.99995941
18.15,0.99996280
18.55,0.99996618
18.65,0.99996956
18.89,0.99997294
18.90,0.99997632
18.96,0.99997971
19.12,0.99998309
19.19,0.99998647
19.48,0.99998985
19.52,0.99999324
19.57,0.99999662
19.96,0.99999990
