lat,cdf
7.48,0.99832454
7.49,0.99833805
7.50,0.99836958
7.51,0.99839209
7.52,0.99841011
7.53,0.99841461
7.54,0.99843713
7.55,0.99845065
7.56,0.99846416
7.57,0.99847317
7.58,0.99848217
7.59,0.99850469
7.60,0.99852271
7.61,0.99852721
7.62,0.99854072
7.63,0.99854523
7.64,0.99856775
7.65,0.99858126
7.66,0.99859928
7.67,0.99861729
7.68,0.99862180
7.69,0.99862630
7.70,0.99863531
7.71,0.99864432
7.72,0.99866233
7.73,0.99868035
7.74,0.99868935
7.75,0.99869836
7.76,0.99871187
7.77,0.99871638
7.78,0.99873439
7.79,0.99873890
7.80,0.99874791
7.84,0.99875691
7.85,0.99876142
7.86,0.99877043
7.87,0.99877943
7.88,0.99878844
7.90,0.99879745
7.94,0.99880646
7.95,0.99881096
7.97,0.99881546
7.98,0.99882898
7.99,0.99883348
8.00,0.99883798
8.01,0.99884249
8.03,0.99884699
8.05,0.99885600
8.06,0.99886050
8.07,0.99886501
8.08,0.99886951
8.09,0.99887402
8.10,0.99887852
8.11,0.99888753
8.13,0.99889203
8.15,0.99889654
8.16,0.99890104
8.17,0.99890554
8.18,0.99891005
8.20,0.99891455
8.21,0.99891906
8.22,0.99892356
8.26,0.99892806
8.28,0.99893707
8.31,0.99894157
8.36,0.99894608
8.39,0.99895058
8.40,0.99895959
8.45,0.99896409
8.46,0.99896860
8.57,0.99897310
8.59,0.99897761
8.64,0.99898661
8.65,0.99899112
8.66,0.99899562
8.68,0.99900463
8.69,0.99900913
8.70,0.99901814
8.76,0.99902265
8.77,0.99902715
8.80,0.99903165
8.84,0.99904066
8.91,0.99904517
8.94,0.99904967
8.95,0.99905417
9.09,0.99906318
9.11,0.99906769
9.19,0.99907219
9.23,0.99907669
9.30,0.99908120
9.31,0.99908570
9.34,0.99909020
9.37,0.99909471
9.47,0.99909921
9.49,0.99910372
9.53,0.99910822
9.62,0.99911272
9.69,0.99911723
9.74,0.99912173
9.77,0.99913074
9.78,0.99913524
9.85,0.99913975
9.91,0.99914425
9.92,0.99915326
9.93,0.99915776
9.96,0.99916227
9.97,0.99916677
9.98,0.99917128
9.99,0.99918028
10.02,0.99918929
10.05,0.99919380
10.07,0.99919830
10.12,0.99920280
10.19,0.99920731
10.30,0.99921181
10.42,0.99922082
10.44,0.99922532
10.46,0.99922983
10.48,0.99923433
10.50,0.99923883
10.54,0.99924334
10.58,0.99924784
10.64,0.99925235
10.67,0.99925685
10.71,0.99926586
10.72,0.99927036
10.75,0.99927487
10.79,0.99928387
10.82,0.99928838
10.85,0.99929288
10.86,0.99929739
10.87,0.99930189
10.91,0.99930639
11.01,0.99931540
11.04,0.99932441
11.05,0.99932891
11.11,0.99933342
11.15,0.99933792
11.17,0.99934243
11.30,0.99934693
11.33,0.99935143
11.35,0.99935594
11.38,0.99936044
11.39,0.99936494
11.40,0.99936945
11.47,0.99937395
11.48,0.99937846
11.49,0.99938746
11.53,0.99939197
11.61,0.99939647
11.70,0.99940098
11.76,0.99940548
11.78,0.99941899
11.81,0.99942350
11.82,0.99942800
11.85,0.99943250
11.86,0.99943701
11.88,0.99944151
11.93,0.99944602
11.96,0.99945052
11.97,0.99945953
11.98,0.99946403
12.06,0.99946854
12.12,0.99947304
12.13,0.99947754
12.14,0.99948205
12.16,0.99948655
12.21,0.99949106
12.22,0.99949556
12.24,0.99950006
12.37,0.99950457
12.43,0.99950907
12.45,0.99951357
12.47,0.99951808
12.48,0.99952258
12.50,0.99952709
12.59,0.99953159
12.75,0.99953609
12.78,0.99954060
12.81,0.99954510
12.84,0.99954961
12.87,0.99955411
12.89,0.99955861
13.08,0.99956312
13.13,0.99956762
13.15,0.99957213
13.22,0.99957663
13.23,0.99958113
13.24,0.99958564
13.26,0.99959014
13.41,0.99959915
13.43,0.99960365
13.47,0.99960816
13.57,0.99961266
13.58,0.99961717
13.59,0.99962617
13.67,0.99963068
13.73,0.99963969
13.76,0.99964419
13.79,0.99964869
13.90,0.99965320
13.91,0.99966671
13.96,0.99967121
14.01,0.99967572
14.06,0.99968022
14.11,0.99968472
14.12,0.99968923
14.19,0.99969373
14.29,0.99969824
14.30,0.99970274
14.36,0.99970724
14.39,0.99971175
14.41,0.99972076
14.46,0.99972976
14.48,0.99973427
14.54,0.99973877
14.58,0.99974328
14.64,0.99974778
14.66,0.99975228
14.71,0.99975679
14.72,0.99976129
14.74,0.99976580
14.77,0.99977030
14.80,0.99977480
14.83,0.99977931
14.86,0.99978381
14.88,0.99979282
14.91,0.99979732
15.02,0.99980183
15.03,0.99980633
15.05,0.99981083
15.10,0.99981534
15.14,0.99981984
15.15,0.99982435
15.20,0.99982885
15.31,0.99983335
15.40,0.99984236
15.44,0.99984687
15.53,0.99985137
15.55,0.99985587
15.65,0.99986038
15.69,0.99986488
15.74,0.99986939
15.81,0.99987389
15.82,0.99987839
15.85,0.99988290
15.89,0.99988740
15.99,0.99989191
16.06,0.99989641
16.15,0.99990091
16.20,0.99990542
16.28,0.99990992
16.30,0.99991443
16.36,0.99991893
16.38,0.99992343
16.49,0.99992794
16.59,0.99993244
16.76,0.99993694
17.17,0.99994145
17.33,0.99994595
17.55,0.99995046
17.82,0.99995496
18.06,0.99995946
18.81,0.99996397
19.41,0.99997298
19.44,0.99997748
19.57,0.99998198
19.67,0.99998649
19.76,0.99999099
19.98,0.99999550
20.76,0.99999990
