lat,cdf
4.500,0.36101279
4.502,0.36295055
4.503,0.36434136
4.505,0.36792386
4.506,0.37204941
4.508,0.37281514
4.509,0.37551081
4.512,0.38339467
4.515,0.38580515
4.516,0.38652399
4.518,0.39138401
4.519,0.39444301
4.521,0.39591586
4.522,0.39792785
4.524,0.39985389
4.525,0.40602267
4.528,0.40948407
4.531,0.41553956
4.532,0.41729761
4.534,0.41943071
4.535,0.42079417
4.537,0.42425166
4.538,0.42869756
4.540,0.42938515
4.541,0.43198706
4.544,0.43974981
4.547,0.44250408
4.548,0.44327372
4.550,0.44802825
4.551,0.45125134
4.553,0.45270856
4.554,0.45465804
4.556,0.45658017
4.557,0.46278021
4.560,0.46628849
4.563,0.47261355
4.564,0.47448489
4.566,0.47661799
4.567,0.47796973
4.569,0.48134518
4.570,0.48592782
4.572,0.48679121
4.573,0.48951033
4.576,0.49751920
4.579,0.50019143
4.580,0.50089465
4.582,0.50567654
4.583,0.50906370
4.585,0.51048577
4.586,0.51234148
4.588,0.51406437
4.589,0.51999875
4.592,0.52342108
4.595,0.52959768
4.596,0.53122680
4.598,0.53331692
4.599,0.53478978
4.601,0.53793473
4.602,0.54235719
4.604,0.54315808
4.605,0.54576389
4.608,0.55283514
4.611,0.55554644
4.612,0.55630045
4.614,0.56044162
4.615,0.56334044
4.617,0.56462968
4.618,0.56651274
4.620,0.56815749
4.621,0.57366213
4.624,0.57689693
4.627,0.58199526
4.628,0.58355016
4.630,0.58551917
4.631,0.58691389
4.633,0.58978146
4.634,0.59385622
4.636,0.59448521
4.637,0.59691522
4.640,0.60383020
4.643,0.60630709
4.644,0.60699859
4.646,0.61117883
4.647,0.61399952
4.649,0.61542939
4.650,0.61722651
4.652,0.61889470
4.653,0.62460639
4.656,0.62766539
4.659,0.63295516
4.660,0.63454131
4.662,0.63641656
4.663,0.63758468
4.665,0.64074916
4.666,0.64471063
4.668,0.64543338
4.669,0.64783995
4.672,0.65446973
4.675,0.65689584
4.676,0.65763812
4.678,0.66175586
4.679,0.66464296
4.681,0.66595173
4.682,0.66778010
4.684,0.66933108
4.685,0.67433956
4.688,0.67739856
4.691,0.68241485
4.692,0.68387989
4.694,0.68560278
4.695,0.68666151
4.697,0.68933374
4.698,0.69286155
4.700,0.69346710
4.701,0.69579554
4.704,0.70237063
4.707,0.70439043
4.708,0.70507020
4.710,0.70876210
4.711,0.71137964
4.713,0.71261027
4.714,0.71416516
4.716,0.71562239
4.717,0.72044725
4.720,0.72327965
4.723,0.72772165
4.724,0.72887805
4.726,0.73046030
4.727,0.73155028
4.729,0.73418345
4.730,0.73772689
4.732,0.73821914
4.733,0.74019987
4.736,0.74623192
4.739,0.74815796
4.740,0.74875960
4.742,0.75227569
4.743,0.75478384
4.745,0.75583085
4.746,0.75740137
4.748,0.75885860
4.749,0.76366783
4.752,0.76620332
4.755,0.77062969
4.756,0.77191893
4.758,0.77347773
4.759,0.77446614
4.761,0.77698601
4.762,0.78011142
4.764,0.78065056
4.765,0.78256878
4.768,0.78801872
4.771,0.78976505
4.772,0.79027683
4.774,0.79340225
4.775,0.79564083
4.777,0.79675816
4.778,0.79809428
4.780,0.79932491
4.781,0.80355594
4.784,0.80598986
4.787,0.81003727
4.788,0.81124446
4.790,0.81258058
4.791,0.81355727
4.793,0.81574506
4.794,0.81861654
4.796,0.81914004
4.797,0.82083949
4.800,0.82569560
4.803,0.82745365
4.804,0.82798106
4.806,0.83096974
4.807,0.83270044
4.809,0.83365760
4.810,0.83490776
4.812,0.83607979
4.813,0.83978341
4.816,0.84180712
4.819,0.84550683
4.820,0.84657337
4.822,0.84781182
4.823,0.84849941
4.825,0.85040201
4.826,0.85300782
4.828,0.85354696
4.829,0.85495730
4.832,0.85912973
4.835,0.86060649
4.836,0.86098154
4.838,0.86356391
4.839,0.86525554
4.841,0.86603690
4.842,0.86700577
4.844,0.86797465
4.845,0.87094770
4.848,0.87274482
4.851,0.87581554
4.852,0.87662033
4.854,0.87765172
4.855,0.87829634
4.857,0.87998015
4.858,0.88207027
4.860,0.88248439
4.861,0.88375409
4.864,0.88731316
4.867,0.88853988
4.868,0.88887977
4.870,0.89088004
4.871,0.89232164
4.873,0.89297797
4.874,0.89384137
4.876,0.89465788
4.877,0.89722072
4.880,0.89870530
4.883,0.90117828
4.884,0.90188931
4.886,0.90265504
4.887,0.90315120
4.889,0.90426072
4.890,0.90595235
4.892,0.90626099
4.893,0.90728065
4.896,0.91001539
4.899,0.91096083
4.900,0.91124602
4.902,0.91287905
4.903,0.91404327
4.905,0.91457069
4.906,0.91525828
4.908,0.91586383
4.909,0.91793832
4.912,0.91912598
4.915,0.92111062
4.916,0.92172007
4.918,0.92237641
4.919,0.92285694
4.921,0.92391568
4.922,0.92534946
4.924,0.92559559
4.925,0.92647852
4.928,0.92871319
4.931,0.92939297
4.932,0.92967816
4.934,0.93093614
4.935,0.93177219
4.937,0.93215115
4.938,0.93267075
4.940,0.93310049
4.941,0.93463194
4.944,0.93561645
4.947,0.93712056
4.948,0.93762062
4.950,0.93815976
4.951,0.93854653
4.953,0.93926537
4.954,0.94024206
4.956,0.94039052
4.957,0.94097263
4.960,0.94259394
4.963,0.94330888
4.964,0.94349250
4.966,0.94445356
4.967,0.94505520
4.969,0.94542244
4.970,0.94582874
4.972,0.94619598
4.973,0.94734066
4.976,0.94803216
4.979,0.94897760
4.980,0.94938390
4.982,0.94972379
4.983,0.94996210
4.985,0.95057156
4.986,0.95135682
4.988,0.95151309
4.989,0.95200925
4.992,0.95354461
4.995,0.95400952
4.996,0.95410719
4.998,0.95482994
4.999,0.95541595
5.001,0.95565427
5.002,0.95591211
5.004,0.95619340
5.005,0.95720135
5.008,0.95776783
5.011,0.95865857
5.012,0.95896721
5.014,0.95930319
5.015,0.95950634
5.017,0.96000250
5.018,0.96070572
5.020,0.96083464
5.021,0.96118234
5.024,0.96220201
5.027,0.96272943
5.028,0.96280756
5.030,0.96348343
5.031,0.96397568
5.033,0.96421790
5.034,0.96451873
5.036,0.96482345
5.037,0.96563215
5.040,0.96608534
5.043,0.96691357
5.044,0.96714407
5.046,0.96738239
5.047,0.96762851
5.049,0.96811686
5.050,0.96872632
5.052,0.96881617
5.053,0.96923029
5.056,0.97029293
5.059,0.97057422
5.060,0.97064845
5.062,0.97125399
5.063,0.97170327
5.065,0.97189861
5.066,0.97218381
5.068,0.97237524
5.069,0.97316831
5.072,0.97358634
5.075,0.97430909
5.076,0.97452787
5.078,0.97473883
5.079,0.97488338
5.081,0.97528187
5.082,0.97584445
5.084,0.97591868
5.085,0.97621950
5.088,0.97694225
5.091,0.97720791
5.092,0.97727823
5.094,0.97780174
5.095,0.97818460
5.097,0.97839947
5.098,0.97860263
5.100,0.97878625
5.101,0.97940742
5.104,0.97976294
5.107,0.98032942
5.108,0.98049741
5.110,0.98068884
5.111,0.98084511
5.113,0.98116937
5.114,0.98161865
5.116,0.98170069
5.117,0.98192729
5.120,0.98258362
5.123,0.98279068
5.124,0.98284538
5.126,0.98329075
5.127,0.98349390
5.129,0.98357594
5.130,0.98372049
5.132,0.98384160
5.133,0.98430260
5.136,0.98453701
5.139,0.98499019
5.140,0.98511130
5.142,0.98523241
5.143,0.98533008
5.145,0.98557621
5.146,0.98586140
5.148,0.98591219
5.149,0.98610753
5.152,0.98657634
5.155,0.98676777
5.156,0.98680684
5.158,0.98708813
5.159,0.98725612
5.161,0.98735379
5.162,0.98747490
5.164,0.98758429
5.165,0.98795934
5.168,0.98811952
5.171,0.98842424
5.172,0.98850629
5.174,0.98861958
5.175,0.98869381
5.177,0.98887352
5.178,0.98906886
5.180,0.98910402
5.181,0.98922513
5.184,0.98968613
5.187,0.98980724
5.188,0.98983849
5.190,0.99010025
5.191,0.99023698
5.193,0.99031512
5.194,0.99039326
5.196,0.99045186
5.197,0.99072533
5.200,0.99085425
5.203,0.99108866
5.204,0.99112773
5.206,0.99121758
5.207,0.99127619
5.209,0.99139339
5.210,0.99156919
5.212,0.99161607
5.213,0.99173328
5.216,0.99203410
5.219,0.99212786
5.220,0.99217084
5.222,0.99231929
5.223,0.99247556
5.225,0.99252244
5.226,0.99259277
5.228,0.99264746
5.229,0.99285061
5.232,0.99295610
5.235,0.99312018
5.236,0.99320613
5.238,0.99326082
5.239,0.99331161
5.241,0.99343663
5.242,0.99357727
5.244,0.99360853
5.245,0.99367103
5.248,0.99384684
5.251,0.99394451
5.252,0.99396404
5.254,0.99406952
5.255,0.99416329
5.257,0.99420626
5.258,0.99427268
5.260,0.99429612
5.261,0.99444848
5.264,0.99452662
5.267,0.99463210
5.268,0.99465945
5.270,0.99469461
5.271,0.99470633
5.273,0.99479228
5.274,0.99488213
5.276,0.99490167
5.277,0.99497199
5.280,0.99512826
5.283,0.99520639
5.284,0.99521811
5.286,0.99531578
5.287,0.99537048
5.289,0.99539392
5.290,0.99544861
5.292,0.99546424
5.293,0.99558926
5.296,0.99566349
5.299,0.99574553
5.300,0.99576897
5.302,0.99580804
5.303,0.99582366
5.305,0.99586273
5.306,0.99594087
5.308,0.99595259
5.309,0.99598775
5.312,0.99609714
5.315,0.99614793
5.316,0.99615965
5.318,0.99620262
5.319,0.99622606
5.321,0.99622997
5.322,0.99624950
5.324,0.99626122
5.325,0.99630420
5.328,0.99633936
5.331,0.99639405
5.332,0.99640187
5.334,0.99641749
5.335,0.99642140
5.337,0.99644875
5.338,0.99649172
5.340,0.99650344
5.341,0.99651516
5.344,0.99654642
5.347,0.99655032
5.348,0.99656595
5.350,0.99658548
5.351,0.99659720
5.353,0.99662064
5.354,0.99663627
5.356,0.99664799
5.357,0.99668706
5.360,0.99670659
5.363,0.99674175
5.364,0.99676129
5.366,0.99678082
5.367,0.99678473
5.369,0.99679254
5.370,0.99681598
5.372,0.99681989
5.373,0.99683552
5.376,0.99687068
5.379,0.99689412
5.382,0.99691756
5.383,0.99694100
5.385,0.99695272
5.386,0.99696444
5.389,0.99698397
5.392,0.99699960
5.395,0.99701132
5.396,0.99701523
5.398,0.99703476
5.401,0.99704648
5.402,0.99708164
5.405,0.99708555
5.408,0.99711680
5.411,0.99712852
5.414,0.99715197
5.415,0.99716369
5.417,0.99716759
5.418,0.99717931
5.420,0.99719103
5.421,0.99722619
5.424,0.99724573
5.427,0.99726917
5.428,0.99727698
5.430,0.99728089
5.433,0.99728480
5.434,0.99730042
5.437,0.99730433
5.440,0.99732777
5.443,0.99733558
5.446,0.99735121
5.447,0.99735512
5.449,0.99735902
5.452,0.99736684
5.453,0.99737074
5.456,0.99737856
5.459,0.99738637
5.460,0.99739419
5.462,0.99740200
5.465,0.99741763
5.466,0.99742544
5.469,0.99743325
5.472,0.99744497
5.475,0.99745669
5.478,0.99746841
5.479,0.99748404
5.482,0.99749185
5.484,0.99749967
5.485,0.99750357
5.488,0.99751139
5.491,0.99752311
5.492,0.99753092
5.495,0.99753483
5.497,0.99754264
5.498,0.99755827
5.500,0.99756218
