lat,cdf
12.33,0.99796964
12.34,0.99797859
12.35,0.99798753
12.36,0.99800542
12.37,0.99802331
12.38,0.99804120
12.39,0.99808592
12.40,0.99810381
12.42,0.99811275
12.43,0.99814853
12.44,0.99821114
12.45,0.99822008
12.46,0.99822903
12.48,0.99824692
12.49,0.99826481
12.50,0.99828269
12.51,0.99830058
12.53,0.99830953
12.54,0.99831847
12.55,0.99833636
12.58,0.99834530
12.61,0.99835425
12.64,0.99836319
12.65,0.99837214
12.69,0.99839003
12.70,0.99839897
12.72,0.99840791
12.73,0.99841686
12.74,0.99842580
12.76,0.99845264
12.77,0.99847052
12.80,0.99848841
12.83,0.99849736
12.84,0.99852419
12.91,0.99853313
12.92,0.99855102
12.93,0.99857786
12.96,0.99859574
13.01,0.99860469
13.02,0.99861363
13.04,0.99863152
13.05,0.99864047
13.06,0.99864941
13.09,0.99866730
13.10,0.99867624
13.13,0.99868519
13.14,0.99871202
13.19,0.99872096
13.20,0.99872991
13.21,0.99873885
13.29,0.99874780
13.30,0.99875674
13.36,0.99877463
13.39,0.99879252
13.40,0.99880146
13.45,0.99881041
13.46,0.99881935
13.47,0.99882830
13.48,0.99883724
13.49,0.99884618
13.62,0.99885513
13.65,0.99886407
13.70,0.99888196
13.71,0.99889091
13.76,0.99889985
13.79,0.99891774
13.82,0.99892668
13.84,0.99893563
13.86,0.99894457
13.88,0.99895352
13.91,0.99896246
13.92,0.99897141
13.99,0.99898035
14.01,0.99898929
14.03,0.99899824
14.04,0.99900718
14.07,0.99902507
14.08,0.99903402
14.15,0.99904296
14.16,0.99905190
14.19,0.99906085
14.20,0.99906979
14.21,0.99907874
14.28,0.99908768
14.29,0.99909663
14.30,0.99910557
14.34,0.99911451
14.37,0.99912346
14.39,0.99913240
14.44,0.99914135
14.48,0.99915029
14.49,0.99915924
14.54,0.99918607
14.63,0.99919501
14.64,0.99920396
14.67,0.99921290
14.70,0.99922185
14.73,0.99923079
14.78,0.99923973
14.92,0.99924868
14.93,0.99925762
14.94,0.99926657
14.96,0.99927551
14.97,0.99928446
