lat,cdf
4.58,0.00187665
4.61,0.00187939
4.62,0.00188212
4.63,0.00189304
4.64,0.00190124
4.65,0.00190397
4.67,0.00191217
4.69,0.00191490
4.70,0.00192036
4.71,0.00192582
4.72,0.00192856
4.73,0.00193129
4.74,0.00193402
4.75,0.00194495
4.76,0.00194768
4.77,0.00195041
4.80,0.00195587
4.82,0.00196134
4.84,0.00196680
4.86,0.00197226
4.87,0.00198046
4.90,0.00198319
4.94,0.00198592
4.95,0.00198865
4.99,0.00199138
5.05,0.00199685
5.07,0.00199958
5.10,0.00200231
5.17,0.00200504
5.21,0.00200777
5.25,0.00201051
5.26,0.00201324
5.33,0.00201597
5.34,0.00201870
5.37,0.00202416
5.38,0.00202690
5.43,0.00202963
5.45,0.00203236
5.46,0.00203509
5.47,0.00203782
5.50,0.00204055
5.55,0.00204329
5.61,0.00204602
5.68,0.00205148
5.72,0.00205421
5.73,0.00205694
5.76,0.00206241
5.80,0.00206514
5.83,0.00206787
5.86,0.00207060
5.91,0.00207333
5.95,0.00207607
5.96,0.00207880
6.04,0.00208153
6.08,0.00208972
6.10,0.00209246
6.11,0.00209792
6.15,0.00210338
6.19,0.00210885
6.21,0.00211158
6.22,0.00211431
6.24,0.00211704
6.25,0.00211977
6.32,0.00212524
6.36,0.00212797
6.37,0.00213343
6.38,0.00214163
6.39,0.00214436
6.40,0.00214982
6.41,0.00216348
6.42,0.00219626
6.43,0.00221538
6.44,0.00222904
6.45,0.00224543
6.46,0.00225362
6.47,0.00227548
6.48,0.00230006
6.49,0.00231645
6.50,0.00233284
6.51,0.00235743
6.52,0.00238748
6.53,0.00240933
6.54,0.00243391
6.55,0.00244211
6.56,0.00245577
6.57,0.00246943
6.58,0.00247762
6.59,0.00248582
6.60,0.00250494
6.61,0.00252133
6.62,0.00252406
6.63,0.00253499
6.64,0.00254045
6.65,0.00254318
6.66,0.00255138
6.67,0.00256503
6.68,0.00257596
6.69,0.00257869
6.70,0.00258142
6.72,0.00258416
6.73,0.00258962
6.75,0.00259781
6.76,0.00260601
6.77,0.00261147
6.78,0.00261694
6.79,0.00261967
6.80,0.00263059
6.81,0.00263333
6.83,0.00264425
6.84,0.00265518
6.85,0.00266064
6.86,0.00267703
6.87,0.00268523
6.88,0.00268796
6.89,0.00269342
6.90,0.00270435
6.91,0.00271528
6.92,0.00274532
6.93,0.00279449
6.94,0.00285459
6.95,0.00289557
6.96,0.00296113
6.97,0.00304581
6.98,0.00312776
6.99,0.00328073
7.00,0.00344190
7.01,0.00363038
7.02,0.00388170
7.03,0.00419311
7.04,0.00444715
7.05,0.00484871
7.06,0.00529943
7.07,0.00590040
7.08,0.00654234
7.09,0.00735364
7.10,0.00817041
7.11,0.00907186
7.12,0.01009624
7.13,0.01133368
7.14,0.01270498
7.15,0.01425110
7.16,0.01592015
7.17,0.01770939
7.18,0.01967346
7.19,0.02177684
7.20,0.02411241
7.21,0.02671023
7.22,0.02937633
7.23,0.03232926
7.24,0.03529858
7.25,0.03858751
7.26,0.04219331
7.27,0.04590018
7.28,0.04979007
7.29,0.05393128
7.30,0.05830467
7.31,0.06301680
7.32,0.06803487
7.33,0.07296279
7.34,0.07829227
7.35,0.08347697
7.36,0.08934732
7.37,0.09534060
7.38,0.10153055
7.39,0.10810840
7.40,0.11475181
7.41,0.12189512
7.42,0.12925423
7.43,0.13673353
7.44,0.14437673
7.45,0.15235319
7.46,0.16051541
7.47,0.16898357
7.48,0.17781505
7.49,0.18663287
7.50,0.19569107
7.51,0.20490225
7.52,0.21435927
7.53,0.22406488
7.54,0.23409829
7.55,0.24446496
7.56,0.25478520
7.57,0.26521743
7.58,0.27577532
7.59,0.28689866
7.60,0.29764503
7.61,0.30875745
7.62,0.32032332
7.63,0.33164061
7.64,0.34368179
7.65,0.35536240
7.66,0.36695012
7.67,0.37858702
7.68,0.39066371
7.69,0.40275133
7.70,0.41520227
7.71,0.42769417
7.72,0.44010413
7.73,0.45263975
7.74,0.46510434
7.75,0.47742961
7.76,0.48971391
