lat,cdf
8.64,0.98859639
8.65,0.98866244
8.66,0.98870264
8.67,0.98875146
8.68,0.98880602
8.69,0.98888356
8.70,0.98895823
8.71,0.98899269
8.72,0.98903002
8.73,0.98908458
8.74,0.98912191
8.75,0.98916786
8.76,0.98924827
8.77,0.98930570
8.78,0.98934016
8.79,0.98940621
8.80,0.98944929
8.81,0.98950098
8.82,0.98953831
8.83,0.98959288
8.84,0.98967041
8.85,0.98974795
8.86,0.98979390
8.87,0.98983697
8.88,0.98988005
8.89,0.98994610
8.90,0.98998056
8.91,0.99004661
8.92,0.99009543
8.93,0.99015861
8.94,0.99021604
8.95,0.99025337
8.96,0.99031655
8.97,0.99037686
8.98,0.99042280
8.99,0.99048311
9.00,0.99052619
9.01,0.99060372
9.02,0.99065829
9.03,0.99072433
9.04,0.99078177
9.05,0.99084495
9.06,0.99089377
9.07,0.99092536
9.08,0.99100576
9.09,0.99107468
9.10,0.99115222
9.11,0.99120966
9.12,0.99126422
9.13,0.99132740
9.14,0.99138483
9.15,0.99143652
9.16,0.99148534
9.17,0.99154852
9.18,0.99160021
9.19,0.99163754
9.20,0.99168636
9.21,0.99172944
9.22,0.99178113
9.23,0.99182708
9.24,0.99187015
9.25,0.99191897
9.26,0.99196205
9.27,0.99200512
9.28,0.99205394
9.29,0.99209702
9.30,0.99216307
9.31,0.99221476
9.32,0.99227507
9.33,0.99234973
9.34,0.99238419
9.35,0.99243014
9.36,0.99247321
9.37,0.99249332
9.38,0.99253065
9.39,0.99257372
9.40,0.99261393
9.41,0.99265413
9.42,0.99270870
9.43,0.99276900
9.44,0.99281782
9.45,0.99286664
9.46,0.99290110
9.47,0.99296428
9.48,0.99302171
9.49,0.99307340
9.50,0.99312222
9.51,0.99318540
9.52,0.99324858
9.53,0.99328878
9.54,0.99331750
9.55,0.99333473
9.56,0.99340078
9.57,0.99344386
9.58,0.99349555
9.59,0.99354149
9.60,0.99359319
9.61,0.99362190
9.62,0.99365349
9.63,0.99367647
9.64,0.99370231
9.65,0.99374252
9.66,0.99378272
9.67,0.99380857
9.68,0.99382580
9.69,0.99387461
9.70,0.99390620
9.71,0.99394641
9.72,0.99399236
9.73,0.99402969
9.74,0.99407276
9.75,0.99411297
9.76,0.99415604
9.77,0.99419050
9.78,0.99423645
9.79,0.99426804
9.80,0.99429676
9.81,0.99435994
9.82,0.99440014
9.83,0.99445470
9.84,0.99447768
9.85,0.99450065
9.86,0.99452362
9.87,0.99455521
9.88,0.99458393
9.89,0.99461552
9.90,0.99465285
9.91,0.99470167
9.92,0.99475336
9.93,0.99479931
9.94,0.99483377
9.95,0.99486249
9.96,0.99487972
9.97,0.99490556
9.98,0.99493715
9.99,0.99496587
10.00,0.99499746
10.01,0.99503766
10.02,0.99508361
10.03,0.99511520
10.04,0.99515540
10.05,0.99520135
10.06,0.99524443
10.07,0.99527027
10.08,0.99531335
10.09,0.99533345
10.10,0.99539088
10.11,0.99542535
10.12,0.99547704
10.13,0.99551150
10.14,0.99555457
10.15,0.99558329
10.16,0.99563498
10.17,0.99566083
10.18,0.99569242
10.19,0.99573262
10.20,0.99578718
10.21,0.99585610
10.22,0.99588482
10.23,0.99591067
10.24,0.99597097
10.25,0.99599395
10.26,0.99601118
10.27,0.99603989
10.28,0.99608297
10.29,0.99612030
10.30,0.99615763
10.31,0.99619497
10.32,0.99623804
10.33,0.99630122
10.34,0.99635291
10.35,0.99640173
10.36,0.99644194
10.37,0.99647927
10.38,0.99650798
10.39,0.99655680
10.40,0.99656829
10.41,0.99660275
10.42,0.99662860
10.43,0.99668603
10.44,0.99671188
10.45,0.99674634
10.46,0.99678367
10.47,0.99680377
10.48,0.99683249
10.49,0.99685259
10.50,0.99689854
10.51,0.99695597
10.52,0.99699043
10.53,0.99702489
10.54,0.99705074
10.55,0.99710530
10.56,0.99712541
10.57,0.99715412
10.58,0.99719145
10.59,0.99722017
10.60,0.99725463
10.61,0.99729484
10.62,0.99734078
10.63,0.99736950
10.64,0.99740396
10.65,0.99741832
10.66,0.99745853
10.67,0.99749299
10.68,0.99753319
10.69,0.99755616
10.70,0.99760498
10.71,0.99762509
10.72,0.99766242
10.73,0.99770262
10.74,0.99772847
10.75,0.99776293
10.76,0.99779452
10.77,0.99782898
10.78,0.99786631
10.79,0.99790077
10.80,0.99793810
10.81,0.99796108
10.82,0.99798979
10.83,0.99801564
10.84,0.99803287
10.85,0.99806446
10.86,0.99809892
10.87,0.99813338
10.88,0.99813912
10.89,0.99815348
10.90,0.99817358
10.91,0.99819943
10.92,0.99822240
10.93,0.99824538
10.94,0.99826261
10.95,0.99827984
10.96,0.99829132
10.97,0.99832004
10.98,0.99833440
10.99,0.99834014
11.00,0.99836025
11.01,0.99838609
11.02,0.99840332
11.03,0.99841481
11.04,0.99842630
11.05,0.99843778
11.06,0.99846076
11.07,0.99848086
11.08,0.99848660
11.09,0.99850670
11.10,0.99852106
11.11,0.99853829
11.12,0.99855552
11.13,0.99856701
11.14,0.99858424
11.15,0.99859573
11.16,0.99860147
11.17,0.99863306
11.18,0.99864742
11.19,0.99865316
11.20,0.99866465
11.21,0.99867039
11.22,0.99868475
11.23,0.99869624
11.24,0.99870198
11.25,0.99872208
11.26,0.99874506
11.27,0.99875654
11.28,0.99877090
11.29,0.99877952
11.30,0.99878526
11.31,0.99879100
11.32,0.99879388
11.33,0.99879962
11.34,0.99880536
11.36,0.99881685
11.37,0.99882259
11.38,0.99882834
11.39,0.99883408
11.40,0.99884270
11.41,0.99884844
11.42,0.99885418
11.44,0.99885993
11.46,0.99886280
11.47,0.99886567
11.48,0.99886854
11.49,0.99887141
11.50,0.99888290
11.51,0.99889151
11.53,0.99889439
11.54,0.99890013
11.55,0.99890300
11.56,0.99890587
11.57,0.99891162
11.59,0.99892023
11.60,0.99892598
11.61,0.99893746
11.62,0.99894033
11.63,0.99894608
11.64,0.99895182
11.65,0.99895469
11.66,0.99896331
11.67,0.99897192
11.68,0.99897479
11.69,0.99897767
11.71,0.99898341
11.72,0.99898915
11.73,0.99899490
11.74,0.99900351
11.75,0.99900638
11.76,0.99902074
11.77,0.99902361
11.78,0.99903223
11.79,0.99903797
11.80,0.99904084
11.81,0.99904946
11.82,0.99905520
11.84,0.99906095
11.85,0.99906956
11.86,0.99907818
11.87,0.99908392
11.88,0.99909541
11.89,0.99910115
11.90,0.99910402
11.92,0.99910977
11.93,0.99911264
11.94,0.99912125
11.96,0.99912700
11.97,0.99912987
11.98,0.99913848
12.00,0.99915859
12.01,0.99916146
12.03,0.99916720
12.04,0.99917294
12.05,0.99918156
12.06,0.99918730
12.07,0.99919305
12.08,0.99919879
12.09,0.99921028
12.10,0.99921602
12.11,0.99921889
12.12,0.99922751
12.13,0.99923038
12.14,0.99923899
12.15,0.99925048
12.16,0.99925622
12.17,0.99926197
12.18,0.99926484
12.19,0.99927345
12.20,0.99927633
12.22,0.99928207
12.23,0.99929068
12.24,0.99929356
12.26,0.99929643
12.27,0.99929930
12.29,0.99930791
12.30,0.99931940
12.31,0.99932515
12.32,0.99932802
12.33,0.99933089
12.34,0.99933950
12.35,0.99934238
12.36,0.99934525
12.37,0.99935961
12.39,0.99937109
12.41,0.99937971
12.42,0.99938545
12.43,0.99939119
12.44,0.99939694
12.45,0.99940268
12.46,0.99941417
12.50,0.99941704
12.52,0.99943427
12.53,0.99944001
12.54,0.99944289
12.55,0.99944576
12.56,0.99944863
12.58,0.99945150
12.59,0.99945724
12.60,0.99946012
12.61,0.99946586
12.62,0.99947160
12.63,0.99947735
12.64,0.99948309
12.66,0.99948883
12.67,0.99949171
12.70,0.99950319
12.71,0.99950606
12.72,0.99950894
12.74,0.99951181
12.75,0.99951468
12.76,0.99952329
12.77,0.99952617
12.78,0.99953191
12.79,0.99954052
12.80,0.99954627
12.81,0.99955775
12.82,0.99956637
12.85,0.99957786
12.86,0.99958073
12.87,0.99958934
12.88,0.99959509
12.89,0.99960083
12.90,0.99960370
12.91,0.99960657
12.92,0.99960945
12.93,0.99961806
12.94,0.99962955
12.96,0.99963529
12.97,0.99964103
12.98,0.99964391
12.99,0.99964965
13.00,0.99965252
13.01,0.99965539
13.02,0.99966401
13.03,0.99966975
13.04,0.99967262
13.05,0.99967837
13.07,0.99968124
13.08,0.99968411
13.09,0.99969273
13.12,0.99969847
13.13,0.99970421
13.14,0.99970996
13.16,0.99971570
13.17,0.99972431
13.21,0.99973293
13.22,0.99973867
13.24,0.99974729
13.25,0.99975016
13.26,0.99975590
13.27,0.99976165
13.29,0.99976452
13.31,0.99976739
13.32,0.99977026
13.33,0.99977601
13.34,0.99978749
13.35,0.99979898
13.37,0.99981334
13.39,0.99981621
13.41,0.99982195
13.42,0.99983057
13.43,0.99983344
13.44,0.99983631
13.45,0.99984493
13.46,0.99984780
13.47,0.99985067
13.48,0.99985354
13.49,0.99985641
13.50,0.99986216
13.51,0.99986790
13.52,0.99987077
13.53,0.99987652
13.55,0.99988513
13.57,0.99988800
13.58,0.99989087
13.60,0.99989662
13.61,0.99990236
13.64,0.99990810
13.68,0.99991098
13.69,0.99991385
13.72,0.99991672
13.73,0.99991959
13.75,0.99992246
13.76,0.99992534
13.78,0.99993108
13.80,0.99993682
13.81,0.99993969
13.82,0.99994257
13.84,0.99994544
13.85,0.99994831
13.86,0.99995405
13.87,0.99995692
13.88,0.99995980
13.94,0.99996267
13.96,0.99996841
14.02,0.99997415
14.05,0.99997990
14.12,0.99998277
14.33,0.99998564
14.37,0.99998851
14.48,0.99999138
14.53,0.99999426
14.65,0.99999713
16.09,0.99999990
