lat,cdf
6.96,0.00658035
6.97,0.00764914
6.98,0.00907572
6.99,0.01061551
7.00,0.01239080
7.01,0.01449669
7.02,0.01697847
7.03,0.01944214
7.04,0.02239492
7.05,0.02571453
7.06,0.02949608
7.07,0.03335462
7.08,0.03753017
7.09,0.04207256
7.10,0.04675081
7.11,0.05161474
7.12,0.05709912
7.13,0.06290504
7.14,0.06897817
7.15,0.07502864
7.16,0.08176750
7.17,0.08818934
7.18,0.09527238
7.19,0.10217428
7.20,0.10980984
7.21,0.11765825
7.22,0.12581915
7.23,0.13383512
7.24,0.14191451
7.25,0.15024297
7.26,0.15884316
7.27,0.16697236
7.28,0.17546839
7.29,0.18430408
7.30,0.19289975
7.31,0.20238306
7.32,0.21146330
7.33,0.22043486
7.34,0.22990458
7.35,0.23936524
7.36,0.24956410
7.37,0.25973579
7.38,0.26946365
7.39,0.27969874
7.40,0.29044106
7.41,0.30119696
7.42,0.31143658
7.43,0.32272235
7.44,0.33365941
7.45,0.34503575
7.46,0.35614943
7.47,0.36801036
7.48,0.37951352
7.49,0.39092157
7.50,0.40293647
7.51,0.41480646
7.52,0.42655870
7.53,0.43874570
7.54,0.45043454
7.55,0.46255361
7.56,0.47473156
7.57,0.48667853
7.58,0.49819980
7.59,0.50992487
7.60,0.52154124
7.61,0.53335235
7.62,0.54462001
7.63,0.55619563
7.64,0.56772595
7.65,0.57887586
7.66,0.58967705
7.67,0.60052353
7.68,0.61132925
7.69,0.62223913
7.70,0.63332111
7.71,0.64430345
7.72,0.65475592
7.73,0.66568392
7.74,0.67628584
7.75,0.68696022
7.76,0.69686471
7.77,0.70690053
7.78,0.71756586
7.79,0.72737977
7.80,0.73721180
7.81,0.74691702
7.82,0.75652261
7.83,0.76571607
7.84,0.77457441
7.85,0.78350520
7.86,0.79205105
7.87,0.80055614
7.88,0.80859476
7.89,0.81625296
7.90,0.82349904
7.91,0.83059114
7.92,0.83729830
7.93,0.84393752
7.94,0.85059486
7.95,0.85671780
7.96,0.86294037
7.97,0.86888668
7.98,0.87483300
7.99,0.88030832
8.00,0.88548474
8.01,0.89041660
8.02,0.89541187
8.03,0.90021693
8.04,0.90473214
8.05,0.90935605
8.06,0.91383503
8.07,0.91780679
8.08,0.92185101
8.09,0.92570502
8.10,0.92948657
8.11,0.93300092
8.12,0.93637035
8.13,0.93934577
8.14,0.94254310
8.15,0.94556381
8.16,0.94847583
8.17,0.95112518
8.18,0.95379264
8.19,0.95629707
8.20,0.95849354
8.21,0.96093003
8.22,0.96295894
8.23,0.96499690
8.24,0.96662727
8.25,0.96847049
8.26,0.97006463
8.27,0.97180369
8.28,0.97348840
8.29,0.97486515
8.30,0.97618304
8.31,0.97746016
8.32,0.97848820
8.33,0.97965210
8.34,0.98077071
8.35,0.98186668
8.36,0.98274980
8.37,0.98362386
8.38,0.98446168
8.39,0.98526328
8.40,0.98603318
8.41,0.98671250
8.42,0.98745522
8.43,0.98806208
8.44,0.98860554
8.45,0.98918069
8.46,0.98970604
8.47,0.99020420
8.48,0.99070237
8.49,0.99113261
8.50,0.99146774
8.51,0.99181646
8.52,0.99217423
8.53,0.99248219
8.54,0.99275845
8.55,0.99301206
8.56,0.99326114
8.57,0.99352834
8.58,0.99372308
8.59,0.99394499
8.60,0.99416238
8.61,0.99432088
8.62,0.99445222
8.63,0.99459261
8.64,0.99472395
8.65,0.99485528
8.66,0.99500473
8.67,0.99511342
8.68,0.99529910
8.69,0.99540327
8.70,0.99548931
8.71,0.99556178
8.72,0.99562518
8.73,0.99574746
8.74,0.99586520
8.75,0.99594219
8.76,0.99602824
8.77,0.99609164
8.78,0.99620034
8.79,0.99626827
8.80,0.99634073
8.81,0.99640413
8.82,0.99645395
8.83,0.99648565
8.84,0.99655358
8.85,0.99660793
8.86,0.99666680
8.87,0.99669850
8.88,0.99675738
8.89,0.99682078
8.90,0.99685701
8.91,0.99689777
8.92,0.99696117
8.93,0.99700193
8.94,0.99704269
8.95,0.99708345
8.96,0.99710610
8.97,0.99714233
8.98,0.99719214
8.99,0.99724649
9.00,0.99726460
9.01,0.99730989
9.02,0.99734159
9.03,0.99737330
9.04,0.99742311
9.05,0.99747293
9.06,0.99751369
9.07,0.99753633
9.08,0.99754992
9.09,0.99759974
9.10,0.99762691
9.11,0.99767673
9.12,0.99770390
9.13,0.99774466
9.14,0.99781712
9.15,0.99786693
9.16,0.99790769
9.17,0.99798468
9.18,0.99802091
9.19,0.99802997
9.20,0.99807979
9.21,0.99809790
9.22,0.99814319
9.23,0.99817942
9.24,0.99821565
9.25,0.99825641
9.26,0.99827906
9.27,0.99831981
9.28,0.99835152
9.29,0.99837416
9.30,0.99841039
9.31,0.99843756
9.32,0.99847832
9.33,0.99849191
9.34,0.99851908
9.35,0.99855078
9.36,0.99858249
9.37,0.99862324
9.38,0.99864136
9.39,0.99865947
9.40,0.99868665
9.41,0.99871835
9.42,0.99872288
9.43,0.99873646
9.44,0.99877269
9.45,0.99879081
9.46,0.99882704
9.47,0.99888591
9.48,0.99891309
9.49,0.99893120
9.50,0.99897196
9.51,0.99898555
9.52,0.99899461
9.53,0.99900366
9.54,0.99903537
9.55,0.99905801
9.56,0.99907612
9.57,0.99908971
9.58,0.99910783
9.59,0.99912141
9.60,0.99914406
9.61,0.99916670
9.62,0.99918029
9.63,0.99919840
9.65,0.99921199
9.66,0.99922105
9.67,0.99923916
9.68,0.99924822
9.69,0.99926181
9.70,0.99926633
9.71,0.99927992
9.72,0.99929351
9.73,0.99931162
9.74,0.99932068
9.75,0.99934332
9.76,0.99936144
