lat,cdf
7.01,0.99933484
7.02,0.99934716
7.03,0.99935537
7.04,0.99936769
7.05,0.99938001
7.06,0.99940054
7.07,0.99940875
7.08,0.99941696
7.09,0.99943339
7.10,0.99945392
7.11,0.99946623
7.12,0.99947444
7.13,0.99948676
7.14,0.99949087
7.15,0.99949908
7.16,0.99951140
7.17,0.99951550
7.18,0.99953193
7.19,0.99954425
7.20,0.99955246
7.21,0.99956067
7.22,0.99956477
7.23,0.99956888
7.24,0.99957709
7.25,0.99958941
7.27,0.99959762
7.28,0.99960173
7.29,0.99960994
7.30,0.99961815
7.31,0.99962226
7.33,0.99963047
7.34,0.99963868
7.35,0.99965100
7.36,0.99965921
7.37,0.99966332
7.38,0.99967563
7.40,0.99967974
7.41,0.99968385
7.42,0.99968795
7.43,0.99969206
7.44,0.99969616
7.46,0.99970027
7.48,0.99970848
7.49,0.99971669
7.50,0.99972080
7.51,0.99972490
7.52,0.99972901
7.61,0.99973312
7.62,0.99973722
7.69,0.99974133
7.74,0.99974543
7.82,0.99974954
7.91,0.99975365
8.04,0.99975775
8.24,0.99976186
8.43,0.99976596
8.51,0.99977007
8.52,0.99977418
8.57,0.99977828
8.66,0.99978239
8.68,0.99978649
8.78,0.99979060
8.94,0.99979471
9.23,0.99979881
9.56,0.99980292
9.84,0.99980702
10.15,0.99981113
10.66,0.99981523
10.74,0.99981934
10.85,0.99982345
10.89,0.99982755
11.17,0.99983166
11.42,0.99983576
11.51,0.99983987
11.53,0.99984398
11.57,0.99984808
12.04,0.99985219
12.40,0.99985629
12.56,0.99986040
13.13,0.99986451
13.20,0.99986861
13.22,0.99987272
13.25,0.99987682
13.56,0.99988093
13.69,0.99988503
13.76,0.99988914
13.99,0.99989325
14.00,0.99989735
14.11,0.99990146
14.16,0.99990556
14.84,0.99990967
15.03,0.99991378
15.10,0.99991788
15.16,0.99992199
15.96,0.99992609
16.07,0.99993020
16.16,0.99993431
16.44,0.99993841
16.88,0.99994252
17.02,0.99994662
17.39,0.99995073
17.41,0.99995484
17.59,0.99995894
17.77,0.99996305
18.48,0.99996715
18.61,0.99997126
18.94,0.99997536
19.55,0.99997947
19.72,0.99998358
19.74,0.99998768
19.84,0.99999179
20.08,0.99999589
20.10,0.99999990
